10	0.990742	0.000925758	0.00428514	0.0490785	0.0533637	
20	0.978795	0.00119473	0.00713691	0.047902	0.0550389	
30	0.965453	0.00133422	0.00890073	0.046605	0.0555057	
40	0.946267	0.00191862	0.0184056	0.044771	0.0631766	
50	0.918882	0.00273843	0.037495	0.0422172	0.0797122	
60	0.883682	0.00352001	0.0619524	0.0390447	0.100997	
70	0.841928	0.00417538	0.0871691	0.0354422	0.122611	
80	0.793878	0.00480507	0.115444	0.0315121	0.146956	
90	0.73989	0.00539873	0.145732	0.0273719	0.173103	
100	0.67681	0.00630802	0.198955	0.0229036	0.221859	
110	0.608939	0.00678716	0.230328	0.0185403	0.248868	
120	0.54107	0.00678688	0.230308	0.0146378	0.244946	
130	0.467535	0.00735347	0.270368	0.0109295	0.281297	
140	0.38898	0.00785548	0.308543	0.00756528	0.316108	
150	0.305317	0.00836632	0.349976	0.00466093	0.354637	
160	0.216828	0.00884887	0.391512	0.00235073	0.393863	
170	0.121053	0.00957754	0.458646	0.000732692	0.459379	
180	0.0187639	0.0102289	0.523154	1.76041e-05	0.523172	
190	-0.0906679	0.0109432	0.598766	0.000411034	0.599177	
200	-0.200615	0.0109947	0.604416	0.00201231	0.606428	
210	-0.309495	0.010888	0.592741	0.00478935	0.597531	
220	-0.422681	0.0113186	0.640557	0.00893296	0.64949	
230	-0.538496	0.0115815	0.67065	0.0144989	0.685149	
240	-0.65471	0.0116214	0.675288	0.0214322	0.69672	
250	-0.770826	0.0116116	0.674145	0.0297086	0.703853	
260	-0.894318	0.0123492	0.762514	0.0399902	0.802505	
270	-1.01866	0.0124341	0.773034	0.0518833	0.824917	
280	-1.14694	0.0128282	0.822809	0.0657736	0.888583	
290	-1.28051	0.0133565	0.891986	0.0819848	0.973971	
300	-1.41201	0.0131503	0.864649	0.0996884	0.964337	
310	-1.54816	0.0136151	0.926858	0.11984	1.0467	
320	-1.68737	0.0139213	0.969007	0.142361	1.11137	
330	-1.82585	0.0138478	0.95881	0.166687	1.1255	
340	-1.96903	0.0143179	1.02501	0.193854	1.21886	
350	-2.10979	0.0140761	0.990681	0.222561	1.21324	
360	-2.25682	0.0147032	1.08092	0.254662	1.33559	
370	-2.40521	0.0148387	1.10093	0.289252	1.39018	
380	-2.55671	0.0151503	1.14766	0.326839	1.4745	
390	-2.7098	0.0153092	1.17186	0.367152	1.53902	
400	-2.85936	0.0149557	1.11836	0.408797	1.52716	
410	-3.01046	0.01511	1.14156	0.453144	1.5947	
420	-3.15745	0.0146985	1.08023	0.498473	1.5787	
430	-3.30058	0.014313	1.02431	0.54469	1.569	
440	-3.44067	0.0140099	0.981391	0.591912	1.5733	
450	-3.58163	0.0140952	0.993377	0.641403	1.63478	
460	-3.72387	0.0142238	1.01158	0.693359	1.70494	
470	-3.86802	0.014415	1.03896	0.748077	1.78704	
480	-4.0105	0.014249	1.01517	0.804207	1.81938	
490	-4.15119	0.0140682	0.98957	0.861617	1.85119	
500	-4.29152	0.0140329	0.984611	0.920855	1.90547	
510	-4.4315	0.0139984	0.97977	0.981909	1.96168	
520	-4.56951	0.0138013	0.952377	1.04402	1.9964	
530	-4.70248	0.0132973	0.88409	1.10567	1.98976	
540	-4.83896	0.0136473	0.931243	1.17078	2.10202	
550	-4.97518	0.0136226	0.927878	1.23762	2.1655	
560	-5.1077	0.0132517	0.878036	1.30443	2.18247	
570	-5.24262	0.0134924	0.91023	1.37426	2.28449	
580	-5.37989	0.0137268	0.942119	1.44716	2.38928	
590	-5.51924	0.0139346	0.970865	1.5231	2.49397	
600	-5.65823	0.0138987	0.965871	1.60078	2.56665	
610	-5.79965	0.0141428	1.00009	1.6818	2.68189	
620	-5.94007	0.014042	0.985891	1.76422	2.75011	
630	-6.07567	0.0135601	0.919379	1.84569	2.76507	
640	-6.20568	0.0130003	0.845036	1.92552	2.77056	
650	-6.33229	0.0126615	0.801563	2.0049	2.80646	
660	-6.45482	0.0122524	0.750608	2.08323	2.83384	
670	-6.57128	0.0116466	0.678222	2.15909	2.83731	
680	-6.68921	0.011793	0.695373	2.23728	2.93265	
690	-6.79979	0.0110574	0.611336	2.31185	2.92319	
700	-6.90974	0.0109953	0.604478	2.38722	2.9917	
710	-7.02159	0.0111848	0.625496	2.46513	3.09063	
720	-7.13171	0.0110119	0.606306	2.54306	3.14937	
730	-7.24128	0.0109576	0.600346	2.62181	3.22215	
740	-7.3432	0.0101916	0.519339	2.69613	3.21547	
750	-7.44486	0.0101666	0.516795	2.7713	3.28809	
760	-7.54145	0.00965891	0.466472	2.84367	3.31015	
770	-7.63649	0.00950351	0.451583	2.9158	3.36738	
780	-7.72811	0.00916191	0.419703	2.98618	3.40588	
790	-7.81812	0.0090009	0.405081	3.05615	3.46123	
800	-7.89999	0.00818716	0.335148	3.12049	3.45564	
810	-7.97352	0.00735288	0.270324	3.17885	3.44917	
820	-8.04072	0.00672037	0.225817	3.23266	3.45847	
830	-8.10365	0.00629322	0.198023	3.28346	3.48148	
840	-8.15914	0.00554849	0.153929	3.32857	3.4825	
850	-8.20782	0.00486868	0.11852	3.36842	3.48694	
860	-8.24821	0.00403903	0.081569	3.40165	3.48322	
870	-8.28386	0.0035652	0.0635534	3.43112	3.49467	
880	-8.31163	0.00277679	0.0385528	3.45416	3.49272	
890	-8.34015	0.00285119	0.0406464	3.4779	3.51855	
900	-8.36278	0.00226315	0.0256091	3.4968	3.52241	
910	-8.38413	0.00213525	0.0227964	3.51468	3.53748	
920	-8.40571	0.00215767	0.0232777	3.53279	3.55607	
930	-8.42761	0.00219065	0.0239948	3.55123	3.57523	
940	-8.45071	0.00230948	0.0266686	3.57072	3.59739	
950	-8.46578	0.00150687	0.0113533	3.58347	3.59482	
960	-8.4753	0.00095211	0.00453257	3.59153	3.59607	
970	-8.47959	0.000429356	0.000921735	3.59517	3.5961	
980	-8.47764	0.000195108	0.000190336	3.59352	3.59371	
990	-8.4695	0.000814092	0.00331373	3.58662	3.58994	
1000	-8.45683	0.0012673	0.00803023	3.5759	3.58393	
1010	-8.44539	0.00114416	0.00654551	3.56623	3.57277	
1020	-8.42779	0.00175998	0.0154876	3.55138	3.56687	
1030	-8.4022	0.00255846	0.0327285	3.52985	3.56258	
1040	-8.37572	0.00264791	0.0350572	3.50764	3.54269	
1050	-8.34398	0.00317408	0.0503739	3.4811	3.53148	
1060	-8.31259	0.00313879	0.04926	3.45496	3.50422	
1070	-8.27384	0.00387499	0.0750777	3.42282	3.4979	
1080	-8.23701	0.00368336	0.0678358	3.39242	3.46025	
1090	-8.19586	0.0041152	0.0846743	3.3586	3.44328	
1100	-8.15459	0.00412653	0.0851414	3.32487	3.41001	
1110	-8.10597	0.00486239	0.118214	3.28534	3.40355	
1120	-8.05365	0.00523175	0.136856	3.24306	3.37992	
1130	-7.99386	0.00597932	0.178761	3.19509	3.37385	
1140	-7.93149	0.00623644	0.194466	3.14543	3.3399	
1150	-7.86703	0.00644605	0.207758	3.09451	3.30227	
1160	-7.79732	0.00697123	0.242991	3.03991	3.2829	
1170	-7.72573	0.00715896	0.256253	2.98435	3.2406	
1180	-7.65626	0.00694738	0.241331	2.93091	3.17224	
1190	-7.58255	0.00737085	0.271647	2.87475	3.1464	
1200	-7.50655	0.00759977	0.288782	2.81742	3.1062	
1210	-7.42568	0.00808739	0.327029	2.75703	3.08406	
1220	-7.33822	0.00874539	0.382409	2.69248	3.07489	
1230	-7.24768	0.00905394	0.409869	2.62645	3.03632	
1240	-7.15162	0.009606	0.461376	2.55729	3.01866	
1250	-7.05925	0.00923791	0.426694	2.49165	2.91834	
1260	-6.96476	0.00944808	0.446331	2.4254	2.87173	
1270	-6.86815	0.00966102	0.466677	2.35858	2.82525	
1280	-6.76886	0.00992974	0.492998	2.29087	2.78387	
1290	-6.67009	0.00987617	0.487694	2.22451	2.7122	
1300	-6.57181	0.00982853	0.483	2.15943	2.64243	
1310	-6.47501	0.00968033	0.468544	2.09629	2.56483	
1320	-6.37857	0.00964373	0.465007	2.03431	2.49931	
1330	-6.28505	0.00935198	0.437298	1.97509	2.41239	
1340	-6.19352	0.00915317	0.418903	1.91798	2.33689	
1350	-6.09983	0.00936851	0.438845	1.8604	2.29924	
1360	-6.00217	0.00976672	0.476944	1.8013	2.27824	
1370	-5.90519	0.00969752	0.47021	1.74356	2.21377	
1380	-5.80704	0.00981491	0.481662	1.68609	2.16775	
1390	-5.70505	0.0101991	0.52011	1.62738	2.14749	
1400	-5.60764	0.00974085	0.474421	1.57228	2.0467	
1410	-5.50703	0.010061	0.506114	1.51637	2.02248	
1420	-5.40329	0.0103744	0.538137	1.45978	1.99791	
1430	-5.29837	0.0104916	0.550363	1.40364	1.954	
1440	-5.1907	0.0107677	0.579722	1.34717	1.92689	
1450	-5.0851	0.01056	0.557566	1.29291	1.85048	
1460	-4.98387	0.0101223	0.512307	1.24195	1.75426	
1470	-4.88214	0.0101737	0.517521	1.19176	1.70928	
1480	-4.77795	0.0104187	0.542749	1.14144	1.68419	
1490	-4.67756	0.0100392	0.503928	1.09398	1.5979	
1500	-4.57968	0.00978809	0.479034	1.04867	1.52771	
1510	-4.48416	0.0095511	0.456117	1.00539	1.4615	
1520	-4.39453	0.00896384	0.401752	0.965593	1.36735	
1530	-4.30761	0.00869149	0.37771	0.927776	1.30549	
1540	-4.22661	0.00810043	0.328085	0.89321	1.2213	
1550	-4.14241	0.00841975	0.354461	0.857978	1.21244	
1560	-4.06101	0.00814044	0.331333	0.824588	1.15592	
1570	-3.97974	0.00812687	0.33023	0.791915	1.12215	
1580	-3.89942	0.00803218	0.32258	0.760272	1.08285	
1590	-3.82531	0.00741095	0.274611	0.731648	1.00626	
1600	-3.75781	0.00674994	0.227809	0.706055	0.933864	
1610	-3.6875	0.00703095	0.247171	0.679882	0.927053	
