95.4974 -76.0076720147
96.4974 -76.0082680649
97.4974 -76.0087977007
98.4974 -76.0092617464
99.4974 -76.0096610431
100.4974 -76.0099964501
101.4974 -76.0102688446
102.4974 -76.0104791228
103.4974 -76.0106282002
104.4974 -76.0107170122
105.4974 -76.0107465146
106.4974 -76.0107176839
107.4974 -76.0106315182
108.4974 -76.0104890377
109.4974 -76.0102912847
110.4974 -76.0100393248
111.4974 -76.0097342471
112.4974 -76.0093771649
113.4974 -76.0089692162
114.4974 -76.0085115642
