0.8473 -75.9832093139
0.8573 -75.9889919561
0.8673 -75.9939780405
0.8773 -75.9982190913
0.8873 -76.0017634118
0.8973 -76.0046562910
0.9073 -76.0094003426
0.9173 -76.0086549597
0.9273 -76.0098379335
0.9373 -76.0105241604
0.9473 -76.0107465146
0.9573 -76.0105358402
0.9673 -76.0099210810
0.9773 -76.0089294004
0.9873 -76.0075862946
0.9973 -76.0059156987
1.0073 -75.9847545200
1.0173 -76.0016805572
1.0273 -75.9991569341
1.0373 -75.9963878337
